Section,Dish,Ingredient/SKU,Qty,UOM,Sale,Cost,Loss,"Bom ID","Line ID"
g_instead_of_kg,"90b Soup (Family)","PRD-00746 BLACK MUSHROOM",20,g,,,,181,5782
g_instead_of_kg,"90b Soup (Family)","PRD-00748 BLACK PEPPER",3,g,,,,181,5787
g_instead_of_kg,"90b Soup (Family)","PRD-00751 BONE LESS CHICKEN",150,g,,,,181,5776
g_instead_of_kg,"90b Soup (Family)","PRD-00772 CARROT(GAJER)",50,g,,,,181,5780
g_instead_of_kg,"90b Soup (Family)","PRD-00799 Corn Floor",70,g,,,,181,5779
g_instead_of_kg,"90b Soup (Family)","PRD-00833 FISH(MACHLI)",80,g,,,,181,5777
g_instead_of_kg,"90b Soup (Family)","PRD-00848 Green onion",30,g,,,,181,5781
g_instead_of_kg,"90b Soup (Family)","PRD-00875 Knorr chicken powder (1kg)",18,g,,,,181,5786
g_instead_of_kg,"90b Soup (Family)","PRD-00928 OYSTER SAUCE(4.2 kg)",20,g,,,,181,5791
g_instead_of_kg,"90b Soup (Family)","PRD-00947 PRAWNS",150,g,,,,181,5789
g_instead_of_kg,"90b Soup (Family)","PRD-00958 Red Chilli(1kg)",10,g,,,,181,5784
g_instead_of_kg,"90b Soup (Family)","PRD-00962 SALT 800G",10,g,,,,181,5785
g_instead_of_kg,"90b Soup (Family)","PRD-00990 Sugar",10,g,,,,181,5788
g_instead_of_kg,"90b Soup (Single)","PRD-00748 BLACK PEPPER",3,g,,,,190,5859
g_instead_of_kg,"90b Soup (Single)","PRD-00751 BONE LESS CHICKEN",50,g,,,,190,5850
g_instead_of_kg,"90b Soup (Single)","PRD-00772 CARROT(GAJER)",15,g,,,,190,5852
g_instead_of_kg,"90b Soup (Single)","PRD-00799 Corn Floor",20,g,,,,190,5855
g_instead_of_kg,"90b Soup (Single)","PRD-00833 FISH(MACHLI)",25,g,,,,190,5851
g_instead_of_kg,"90b Soup (Single)","PRD-00848 Green onion",8,g,,,,190,5853
g_instead_of_kg,"90b Soup (Single)","PRD-00875 Knorr chicken powder (1kg)",7,g,,,,190,5858
g_instead_of_kg,"90b Soup (Single)","PRD-00928 OYSTER SAUCE(4.2 kg)",5,g,,,,190,5862
g_instead_of_kg,"90b Soup (Single)","PRD-00958 Red Chilli(1kg)",5,g,,,,190,5856
g_instead_of_kg,"90b Soup (Single)","PRD-00962 SALT 800G",3,g,,,,190,5857
g_instead_of_kg,"90b Soup (Single)","PRD-00990 Sugar",3,g,,,,190,5860
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00748 BLACK PEPPER",5,g,,,,164,3607
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00798 CORIENDER (SABZ DHANYA)",8,g,,,,164,3604
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00864 KAJU",10,g,,,,164,3603
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,164,3610
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00838 Leason",5,g,,,,164,3606
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00907 MILK PACK CREAM",40,g,,,,164,3605
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00962 SALT 800G",6,g,,,,164,3609
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-00961 Safaid zeerah",4,g,,,,164,3608
g_instead_of_kg,"Afghani Boti (8Pcs)","PRD-01002 THAI PIECE CHICKEN",650,g,,,,164,3602
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00747 Black Olive (3kg)",15,g,,,,276,6562
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00825 Eka_300 Powder(500g)",3,g,,,,276,6561
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00827 Everyday Powder(1kg)",15,g,,,,276,6555
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00845 Graed Cheese 30/70 (2KG)",400,g,,,,276,6563
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00907 MILK PACK CREAM",300,g,,,,276,7298
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00895 Maida",380,g,,,,276,6553
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00925 Piyaz",40,g,,,,276,6559
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00954 Real mayo 4KG",25,g,,,,276,6560
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00962 SALT 800G",6,g,,,,276,6557
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-00990 Sugar",10,g,,,,276,6558
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-01002 THAI PIECE CHICKEN",350,g,,,,276,6551
g_instead_of_kg,"Afghani Boti - Pizza (F)","PRD-01036 Yeast(500g)",7,g,,,,276,6554
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00748 BLACK PEPPER",5,g,,,,250,6455
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00747 Black Olive (3kg)",200,g,,,,250,7297
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00825 Eka_300 Powder(500g)",2,g,,,,250,6461
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00827 Everyday Powder(1kg)",12,g,,,,250,6451
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00845 Graed Cheese 30/70 (2KG)",340,g,,,,250,6460
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00838 Leason",10,g,,,,250,6456
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00907 MILK PACK CREAM",25,g,,,,250,6457
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00895 Maida",320,g,,,,250,6449
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00925 Piyaz",50,g,,,,250,6458
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00954 Real mayo 4KG",25,g,,,,250,6447
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00962 SALT 800G",5,g,,,,250,6453
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-00990 Sugar",8,g,,,,250,6454
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-01002 THAI PIECE CHICKEN",320,g,,,,250,6446
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-01010 TOMATO",40,g,,,,250,6459
g_instead_of_kg,"Afghani Boti - Pizza (L)","PRD-01036 Yeast(500g)",6,g,,,,250,6450
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00725 ALMOND",5,g,,,,304,6771
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00747 Black Olive (3kg)",5,g,,,,304,6777
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00825 Eka_300 Powder(500g)",1,g,,,,304,6775
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00827 Everyday Powder(1kg)",8,g,,,,304,6765
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00845 Graed Cheese 30/70 (2KG)",240,g,,,,304,6776
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00864 KAJU",5,g,,,,304,6772
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00907 MILK PACK CREAM",20,g,,,,304,6773
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00895 Maida",220,g,,,,304,6770
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00925 Piyaz",20,g,,,,304,6774
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00962 SALT 800G",4,g,,,,304,6767
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-00990 Sugar",6,g,,,,304,6768
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-01002 THAI PIECE CHICKEN",200,g,,,,304,6763
g_instead_of_kg,"Afghani Boti - Pizza (M)","PRD-01036 Yeast(500g)",4,g,,,,304,6769
g_instead_of_kg,"Afghani Pulao","PRD-00772 CARROT(GAJER)",80,g,,,,220,4194
g_instead_of_kg,"Afghani Pulao","PRD-00822 Dried coriander(khushk dhanya)",5,g,,,,220,4202
g_instead_of_kg,"Afghani Pulao","PRD-00837 GARAM MASALAH",3,g,,,,220,4200
g_instead_of_kg,"Afghani Pulao","PRD-00864 KAJU",15,g,,,,220,4195
g_instead_of_kg,"Afghani Pulao","PRD-00873 Kishmish",10,g,,,,220,4196
g_instead_of_kg,"Afghani Pulao","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,220,4199
g_instead_of_kg,"Afghani Pulao","PRD-00918 MUTTON",250,g,,,,220,7299
g_instead_of_kg,"Afghani Pulao","PRD-00925 Piyaz",20,g,,,,220,4203
g_instead_of_kg,"Afghani Pulao","PRD-00962 SALT 800G",5,g,,,,220,4197
g_instead_of_kg,"Afghani Pulao","PRD-00961 Safaid zeerah",3,g,,,,220,4201
g_instead_of_kg,"Afghani Pulao","PRD-00968 Sela Rice",300,g,,,,220,4193
g_instead_of_kg,"American Club Sandwich","PRD-00748 BLACK PEPPER",2,g,,,,203,5994
g_instead_of_kg,"American Club Sandwich","PRD-00751 BONE LESS CHICKEN",180,g,,,,203,5984
g_instead_of_kg,"American Club Sandwich","PRD-00803 CUCUMBER(KHEERA)",20,g,,,,203,5986
g_instead_of_kg,"American Club Sandwich","PRD-00762 Cabbage(band ghobi)",20,g,,,,203,5987
g_instead_of_kg,"American Club Sandwich","PRD-00720 Fries 2.5kg",80,g,,,,203,5989
g_instead_of_kg,"American Club Sandwich","PRD-00857 Iceberg(salad patta)",15,g,,,,203,5988
g_instead_of_kg,"American Club Sandwich","PRD-00858 Icing Sugar",5,g,,,,203,5995
g_instead_of_kg,"American Club Sandwich","PRD-00877 KNORR KETCHUP 4KG",10,g,,,,203,5991
g_instead_of_kg,"American Club Sandwich","PRD-00954 Real mayo 4KG",30,g,,,,203,5990
g_instead_of_kg,"American Club Sandwich","PRD-00962 SALT 800G",2,g,,,,203,5993
g_instead_of_kg,"American Club Sandwich","PRD-01010 TOMATO",10,g,,,,203,5985
g_instead_of_kg,"Arabic Grill Wrap","PRD-00720 Fries 2.5kg",80,g,,,,78,5297
g_instead_of_kg,"Arabic Grill Wrap","PRD-00857 Iceberg(salad patta)",15,g,,,,78,5287
g_instead_of_kg,"Arabic Grill Wrap","PRD-00838 Leason",5,g,,,,78,5289
g_instead_of_kg,"Arabic Grill Wrap","PRD-00907 MILK PACK CREAM",10,g,,,,78,5290
g_instead_of_kg,"Arabic Grill Wrap","PRD-00954 Real mayo 4KG",25,g,,,,78,5298
g_instead_of_kg,"Arabic Grill Wrap","PRD-00962 SALT 800G",3,g,,,,78,5293
g_instead_of_kg,"Arabic Grill Wrap","PRD-00768 SHIMLA MIRCH",30,g,,,,78,5296
g_instead_of_kg,"Arabic Grill Wrap","PRD-00980 Sriracha sauce",2,g,,,,78,5299
g_instead_of_kg,"Arabic Grill Wrap","PRD-01002 THAI PIECE CHICKEN",90,g,,,,78,5288
g_instead_of_kg,"Arabic Grill Wrap","PRD-01010 TOMATO",30,g,,,,78,5295
g_instead_of_kg,"Arabic Grill Wrap","PRD-01028 White pepper",2,g,,,,78,5292
g_instead_of_kg,"Avocado & Cucumber","PRD-00739 BASPATI RICE",160,g,,,,104,5390
g_instead_of_kg,"Avocado & Cucumber","PRD-00803 CUCUMBER(KHEERA)",40,g,,,,104,5392
g_instead_of_kg,"Avocado & Cucumber","PRD-00987 SUFAID TIL",5,g,,,,104,5393
g_instead_of_kg,"Avocado & Cucumber","PRD-00990 Sugar",10,g,,,,104,5391
g_instead_of_kg,"Baba Ganoush","PRD-00882 LEMON (LEMU)",10,g,,,,284,4928
g_instead_of_kg,"Baba Ganoush","PRD-00838 Leason",3,g,,,,284,4929
g_instead_of_kg,"Baba Ganoush","PRD-00962 SALT 800G",2,g,,,,284,4927
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00842 Adrak",5,g,,,,323,7007
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00748 BLACK PEPPER",8,g,,,,323,6990
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00798 CORIENDER (SABZ DHANYA)",20,g,,,,323,7004
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00802 Crushed chilli(dara mirch)",10,g,,,,323,6995
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00823 DRUM STICK CHICKEN",500,g,,,,323,7300
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00822 Dried coriander(khushk dhanya)",30,g,,,,323,6996
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00835 Food colour",1,g,,,,323,7008
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00837 GARAM MASALAH",10,g,,,,323,6992
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",30,g,,,,323,7005
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00875 Knorr chicken powder (1kg)",30,g,,,,323,6994
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00838 Leason",15,g,,,,323,7006
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00907 MILK PACK CREAM",100,g,,,,323,6988
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00918 MUTTON",1000,g,,,,323,6987
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00919 Mutton(Charbi)",70,g,,,,323,6999
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00925 Piyaz",100,g,,,,323,7002
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00958 Red Chilli(1kg)",5,g,,,,323,7001
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00962 SALT 800G",18,g,,,,323,6993
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00961 Safaid zeerah",20,g,,,,323,6997
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-00968 Sela Rice",500,g,,,,323,6991
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-01002 THAI PIECE CHICKEN",2000,g,,,,323,6986
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-01010 TOMATO",30,g,,,,323,7003
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-01028 White pepper",10,g,,,,323,6989
g_instead_of_kg,"Bar B Q Family Platter (3–4 Persons)","PRD-01041 Yogurt",30,g,,,,323,7000
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00723 AJWAIN",10,g,,,,324,7023
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00842 Adrak",70,g,,,,324,7018
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00748 BLACK PEPPER",8,g,,,,324,7035
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00798 CORIENDER (SABZ DHANYA)",30,g,,,,324,7027
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00803 CUCUMBER(KHEERA)",20,g,,,,324,7030
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00822 Dried coriander(khushk dhanya)",30,g,,,,324,7029
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00833 FISH(MACHLI)",500,g,,,,324,7011
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00835 Food colour",1,g,,,,324,7031
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00837 GARAM MASALAH",30,g,,,,324,7020
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",40,g,,,,324,7026
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00867 KASORI METHI 200G",5,g,,,,324,7034
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00875 Knorr chicken powder (1kg)",50,g,,,,324,7028
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00838 Leason",70,g,,,,324,7017
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00907 MILK PACK CREAM",50,g,,,,324,7036
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00918 MUTTON",2000,g,,,,324,7010
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00915 Mozzarella cheese",70,g,,,,324,7032
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00919 Mutton(Charbi)",100,g,,,,324,7016
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00925 Piyaz",100,g,,,,324,7024
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00958 Red Chilli(1kg)",10,g,,,,324,7019
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00962 SALT 800G",25,g,,,,324,7014
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-00961 Safaid zeerah",60,g,,,,324,7021
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-01002 THAI PIECE CHICKEN",2000,g,,,,324,7012
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-01010 TOMATO",50,g,,,,324,7025
g_instead_of_kg,"Bar B Q Signature Platter (5–7 Persons)","PRD-01028 White pepper",15,g,,,,324,7033
g_instead_of_kg,"Bar BQ Spicy Fries","PRD-00782 CHILLI GARLIC(4KG)",20,g,,,,209,4088
g_instead_of_kg,"Bar BQ Spicy Fries","PRD-00802 Crushed chilli(dara mirch)",5,g,,,,209,4091
g_instead_of_kg,"Bar BQ Spicy Fries","PRD-00720 Fries 2.5kg",360,g,,,,209,4087
g_instead_of_kg,"Bar BQ Spicy Fries","PRD-00926 Oregano(500g)",2,g,,,,209,4089
g_instead_of_kg,"Bar BQ Spicy Fries","PRD-00962 SALT 800G",1,g,,,,209,4090
g_instead_of_kg,"Bar BQ Spicy Fries","PRD-01002 THAI PIECE CHICKEN",200,g,,,,209,7302
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00748 BLACK PEPPER",5,g,,,,162,3589
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00748 BLACK PEPPER",5,g,,,,163,3601
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00741 Beef",600,g,,,,162,3578
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00741 Beef",600,g,,,,163,3590
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00802 Crushed chilli(dara mirch)",5,g,,,,162,3585
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00802 Crushed chilli(dara mirch)",5,g,,,,163,3597
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00822 Dried coriander(khushk dhanya)",10,g,,,,162,3582
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00822 Dried coriander(khushk dhanya)",10,g,,,,163,3594
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00861 JALWATRI",2,g,,,,162,3586
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00861 JALWATRI",2,g,,,,163,3598
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,162,3588
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,163,3600
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00882 LEMON (LEMU)",20,g,,,,162,3580
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00882 LEMON (LEMU)",20,g,,,,163,3592
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00838 Leason",20,g,,,,162,3581
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00838 Leason",20,g,,,,163,3593
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00925 Piyaz",30,g,,,,162,3579
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00925 Piyaz",30,g,,,,163,3591
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00958 Red Chilli(1kg)",5,g,,,,162,3584
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00958 Red Chilli(1kg)",5,g,,,,163,3596
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00962 SALT 800G",10,g,,,,162,3587
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00962 SALT 800G",10,g,,,,163,3599
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00961 Safaid zeerah",10,g,,,,162,3583
g_instead_of_kg,"Beef Behari Boti (8Pcs)","PRD-00961 Safaid zeerah",10,g,,,,163,3595
g_instead_of_kg,"Beef Bliss Burger","PRD-00748 BLACK PEPPER",2,g,,,,197,5954
g_instead_of_kg,"Beef Bliss Burger","PRD-00741 Beef",120,g,,,,197,5943
g_instead_of_kg,"Beef Bliss Burger","PRD-00759 Butter",5,g,,,,197,5955
g_instead_of_kg,"Beef Bliss Burger","PRD-00772 CARROT(GAJER)",10,g,,,,197,5945
g_instead_of_kg,"Beef Bliss Burger","PRD-00762 Cabbage(band ghobi)",20,g,,,,197,5944
g_instead_of_kg,"Beef Bliss Burger","PRD-00720 Fries 2.5kg",80,g,,,,197,5942
g_instead_of_kg,"Beef Bliss Burger","PRD-00839 Garlic Powder(1kg)",2,g,,,,197,5951
g_instead_of_kg,"Beef Bliss Burger","PRD-00849 HONEY(1kg)",10,g,,,,197,5957
g_instead_of_kg,"Beef Bliss Burger","PRD-00857 Iceberg(salad patta)",15,g,,,,197,5949
g_instead_of_kg,"Beef Bliss Burger","PRD-00858 Icing Sugar",5,g,,,,197,5956
g_instead_of_kg,"Beef Bliss Burger","PRD-00877 KNORR KETCHUP 4KG",10,g,,,,197,5946
g_instead_of_kg,"Beef Bliss Burger","PRD-00934 PEA( MATER)",15,g,,,,197,5950
g_instead_of_kg,"Beef Bliss Burger","PRD-00925 Piyaz",15,g,,,,197,5952
g_instead_of_kg,"Beef Bliss Burger","PRD-00954 Real mayo 4KG",30,g,,,,197,5947
g_instead_of_kg,"Beef Bliss Burger","PRD-00962 SALT 800G",2,g,,,,197,5953
g_instead_of_kg,"Beef Bliss Burger","PRD-01010 TOMATO",10,g,,,,197,5948
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00842 Adrak",50,g,,,,319,5767
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00740 BEAF STEAK",500,g,,,,319,5764
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00832 FISH SAUCE(500ml)",15,g,,,,319,5771
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",80,g,,,,319,5768
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00875 Knorr chicken powder (1kg)",18,g,,,,319,5772
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00838 Leason",15,g,,,,319,5766
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00928 OYSTER SAUCE(4.2 kg)",60,g,,,,319,5770
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00987 SUFAID TIL",10,g,,,,319,5774
g_instead_of_kg,"Beef Chilli Dry (Family)","PRD-00990 Sugar",10,g,,,,319,5773
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00842 Adrak",5,g,,,,126,3170
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00740 BEAF STEAK",250,g,,,,126,3167
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00772 CARROT(GAJER)",50,g,,,,126,7304
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00762 Cabbage(band ghobi)",50,g,,,,126,7305
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00832 FISH SAUCE(500ml)",3,g,,,,126,3172
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",5,g,,,,126,3171
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00875 Knorr chicken powder (1kg)",20,g,,,,126,3173
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00838 Leason",5,g,,,,126,3169
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00987 SUFAID TIL",3,g,,,,126,3175
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00968 Sela Rice",200,g,,,,126,7303
g_instead_of_kg,"Beef Chilli Dry (Single)","PRD-00990 Sugar",4,g,,,,126,3174
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00842 Adrak",6,g,,,,151,3451
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00748 BLACK PEPPER",3,g,,,,151,3459
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00798 CORIENDER (SABZ DHANYA)",10,g,,,,151,3453
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00822 Dried coriander(khushk dhanya)",4,g,,,,151,3457
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",8,g,,,,151,3452
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00861 JALWATRI",3,g,,,,151,3460
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00838 Leason",6,g,,,,151,3450
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00918 MUTTON",300,g,,,,151,3448
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00919 Mutton(Charbi)",50,g,,,,151,3454
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00925 Piyaz",50,g,,,,151,3449
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00958 Red Chilli(1kg)",5,g,,,,151,3456
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00962 SALT 800G",8,g,,,,151,3455
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00961 Safaid zeerah",3,g,,,,151,3458
g_instead_of_kg,"Beef Kebab (4Pcs)","PRD-00993 Swaga powder",3,g,,,,151,3461
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00740 BEAF STEAK",500,g,,,,318,5751
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00799 Corn Floor",25,g,,,,318,5763
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00836 FRESH BEANS",70,g,,,,318,5760
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00877 KNORR KETCHUP 4KG",250,g,,,,318,5757
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00875 Knorr chicken powder (1kg)",18,g,,,,318,5761
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00838 Leason",15,g,,,,318,5753
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00928 OYSTER SAUCE(4.2 kg)",15,g,,,,318,5756
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00925 Piyaz",140,g,,,,318,5759
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00958 Red Chilli(1kg)",20,g,,,,318,5754
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00768 SHIMLA MIRCH",140,g,,,,318,5758
g_instead_of_kg,"Beef Mongolian (Family)","PRD-00990 Sugar",15,g,,,,318,5762
g_instead_of_kg,"Beef Mongolian (Single)","PRD-00740 BEAF STEAK",250,g,,,,123,3137
g_instead_of_kg,"Beef Mongolian (Single)","PRD-00772 CARROT(GAJER)",50,g,,,,123,7309
g_instead_of_kg,"Beef Mongolian (Single)","PRD-00762 Cabbage(band ghobi)",50,g,,,,123,7310
